folio,material_id,material,familia,unidad,proveedor_id,proveedor,origen,distancia_km,pad_id,pad,operadora,mes,fecha_orden,fecha_plan,fecha_real,lead_plan_dias,lead_real_dias,retraso_dias,cant_plan,cant_real,costo_material_usd,costo_flete_usd,costo_demora_usd,estado
ENV-00708,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-03,La Amarga Chica,YPF,2026-03,2026-03-23,2026-03-27,2026-03-27,4,4,0,120.0,120.4,114380.0,3025.0,0,OTIF
ENV-00709,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-03,La Amarga Chica,YPF,2026-03,2026-03-26,2026-03-29,2026-03-28,3,2,-1,120.0,119.2,113240.0,2403.0,0,OTIF
ENV-00710,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-07,El Trapial,Chevron,2026-03,2026-03-16,2026-03-19,2026-03-19,3,3,0,120.0,119.7,113715.0,2468.0,0,OTIF
ENV-00711,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-09,Los Toldos,ExxonMobil,2026-03,2026-03-22,2026-03-24,2026-03-23,2,1,-1,120.0,120.1,114095.0,2601.0,0,OTIF
ENV-00712,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-01,Loma Campana,YPF,2026-03,2026-03-11,2026-03-17,2026-03-17,6,6,0,120.0,119.0,113050.0,8616.0,0,OTIF
ENV-00713,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-02,Bandurria Sur,YPF,2026-03,2026-03-15,2026-03-23,2026-03-23,8,8,0,120.0,120.1,114095.0,9644.0,0,OTIF
ENV-00714,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-04,Fortin de Piedra,Tecpetrol,2026-03,2026-03-06,2026-03-08,2026-03-08,2,2,0,120.0,120.0,114000.0,3104.0,0,OTIF
ENV-00715,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-06,Bajada del Palo,Vista,2026-03,2026-03-05,2026-03-07,2026-03-07,2,2,0,120.0,120.6,114570.0,2721.0,0,OTIF
ENV-00716,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-05,Rincon La Ceniza,Shell,2026-03,2026-03-26,2026-03-28,2026-03-28,2,2,0,120.0,120.3,114285.0,2466.0,0,OTIF
ENV-00717,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-07,El Trapial,Chevron,2026-03,2026-03-25,2026-03-27,2026-03-27,2,2,0,120.0,119.9,113905.0,3091.0,0,OTIF
ENV-00718,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-01,Loma Campana,YPF,2026-04,2026-04-26,2026-04-28,2026-04-28,2,2,0,120.0,119.0,113050.0,2757.0,0,OTIF
ENV-00719,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-03,La Amarga Chica,YPF,2026-04,2026-04-13,2026-04-19,2026-04-18,6,5,-1,120.0,119.2,113240.0,9721.0,0,OTIF
ENV-00720,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-11,Aguada Federal,Wintershall,2026-04,2026-04-21,2026-04-28,2026-04-28,7,7,0,120.0,119.5,113525.0,10093.0,0,OTIF
ENV-00721,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-05,Rincon La Ceniza,Shell,2026-04,2026-04-12,2026-04-16,2026-04-16,4,4,0,120.0,120.3,114285.0,2678.0,0,OTIF
ENV-00722,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-11,Aguada Federal,Wintershall,2026-04,2026-04-15,2026-04-17,2026-04-16,2,1,-1,120.0,119.7,113715.0,3004.0,0,OTIF
ENV-00723,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-09,Los Toldos,ExxonMobil,2026-04,2026-04-05,2026-04-07,2026-04-07,2,2,0,120.0,120.6,114570.0,2667.0,0,OTIF
ENV-00724,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-09,Los Toldos,ExxonMobil,2026-04,2026-04-01,2026-04-07,2026-04-07,6,6,0,120.0,120.0,114000.0,10108.0,0,OTIF
ENV-00725,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-09,Los Toldos,ExxonMobil,2026-04,2026-04-12,2026-04-14,2026-04-17,2,5,3,120.0,119.5,113525.0,2735.0,7650,Demorado
ENV-00726,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-04,Fortin de Piedra,Tecpetrol,2026-04,2026-04-15,2026-04-18,2026-04-18,3,3,0,120.0,120.2,114190.0,2405.0,0,OTIF
ENV-00727,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-04,Fortin de Piedra,Tecpetrol,2026-04,2026-04-13,2026-04-16,2026-04-16,3,3,0,120.0,119.9,113905.0,2650.0,0,OTIF
ENV-00728,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-02,Bandurria Sur,YPF,2026-04,2026-04-14,2026-04-20,2026-04-19,6,5,-1,120.0,119.0,113050.0,9919.0,0,OTIF
ENV-00729,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-09,Los Toldos,ExxonMobil,2026-04,2026-04-13,2026-04-16,2026-04-16,3,3,0,120.0,120.5,114475.0,3160.0,0,OTIF
ENV-00730,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-03,La Amarga Chica,YPF,2026-04,2026-04-24,2026-05-02,2026-05-06,8,12,4,120.0,120.0,114000.0,9683.0,10200,Demorado
ENV-00731,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-08,Aguada Pichana,Total,2026-04,2026-04-23,2026-04-27,2026-04-27,4,4,0,120.0,119.1,113145.0,2796.0,0,OTIF
ENV-00732,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-10,Cruz de Lorena,Shell,2026-04,2026-04-04,2026-04-06,2026-04-05,2,1,-1,120.0,119.7,113715.0,2487.0,0,OTIF
ENV-00733,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-03,La Amarga Chica,YPF,2026-04,2026-04-01,2026-04-07,2026-04-07,6,6,0,120.0,119.2,113240.0,10065.0,0,OTIF
ENV-00734,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-06,Bajada del Palo,Vista,2026-04,2026-04-01,2026-04-03,2026-04-03,2,2,0,120.0,121.0,114950.0,2780.0,0,OTIF
ENV-00735,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-10,Cruz de Lorena,Shell,2026-04,2026-04-16,2026-04-22,2026-04-22,6,6,0,120.0,119.9,113905.0,10382.0,0,OTIF
ENV-00736,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-10,Cruz de Lorena,Shell,2026-04,2026-04-11,2026-04-14,2026-04-14,3,3,0,120.0,121.1,115045.0,2843.0,0,OTIF
ENV-00737,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-02,Bandurria Sur,YPF,2026-04,2026-04-24,2026-04-28,2026-04-30,4,6,2,120.0,119.5,113525.0,2683.0,5100,Demorado
ENV-00738,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-04,Fortin de Piedra,Tecpetrol,2026-04,2026-04-21,2026-04-25,2026-04-25,4,4,0,120.0,118.8,112860.0,2953.0,0,OTIF
ENV-00739,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-01,Loma Campana,YPF,2026-05,2026-05-18,2026-05-20,2026-05-20,2,2,0,120.0,119.9,113905.0,2780.0,0,OTIF
ENV-00740,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-10,Cruz de Lorena,Shell,2026-05,2026-05-20,2026-05-23,2026-05-22,3,2,-1,120.0,119.8,113810.0,2809.0,0,OTIF
ENV-00741,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-02,Bandurria Sur,YPF,2026-05,2026-05-11,2026-05-13,2026-05-13,2,2,0,120.0,120.6,114570.0,2418.0,0,OTIF
ENV-00742,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-01,Loma Campana,YPF,2026-05,2026-05-14,2026-05-16,2026-05-17,2,3,1,120.0,119.6,113620.0,2812.0,2550,Demorado
ENV-00743,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-02,Bandurria Sur,YPF,2026-05,2026-05-11,2026-05-13,2026-05-13,2,2,0,120.0,120.0,114000.0,2610.0,0,OTIF
ENV-00744,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-06,Bajada del Palo,Vista,2026-05,2026-05-04,2026-05-08,2026-05-08,4,4,0,120.0,119.4,113430.0,2819.0,0,OTIF
ENV-00745,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-10,Cruz de Lorena,Shell,2026-05,2026-05-09,2026-05-11,2026-05-11,2,2,0,120.0,120.2,114190.0,2841.0,0,OTIF
ENV-00746,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-03,La Amarga Chica,YPF,2026-05,2026-05-21,2026-05-25,2026-05-25,4,4,0,120.0,119.8,113810.0,3126.0,0,OTIF
ENV-00747,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-08,Aguada Pichana,Total,2026-05,2026-05-15,2026-05-19,2026-05-18,4,3,-1,120.0,120.0,114000.0,2663.0,0,OTIF
ENV-00748,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-06,Bajada del Palo,Vista,2026-05,2026-05-22,2026-05-26,2026-05-26,4,4,0,120.0,120.1,114095.0,2364.0,0,OTIF
ENV-00749,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-02,Bandurria Sur,YPF,2026-05,2026-05-03,2026-05-07,2026-05-07,4,4,0,120.0,120.3,114285.0,2871.0,0,OTIF
ENV-00750,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-06,Bajada del Palo,Vista,2026-05,2026-05-11,2026-05-19,2026-05-19,8,8,0,120.0,119.6,113620.0,9510.0,0,OTIF
ENV-00751,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-12,Coiron Amargo,Pan American,2026-05,2026-05-20,2026-05-24,2026-05-24,4,4,0,120.0,96.2,91390.0,2154.0,0,Incompleto
ENV-00752,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-12,Coiron Amargo,Pan American,2026-05,2026-05-18,2026-05-25,2026-05-25,7,7,0,120.0,119.0,113050.0,8575.0,0,OTIF
ENV-00753,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-02,Bandurria Sur,YPF,2026-05,2026-05-22,2026-05-25,2026-05-25,3,3,0,120.0,120.6,114570.0,2727.0,0,OTIF
ENV-00754,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-06,Bajada del Palo,Vista,2026-05,2026-05-01,2026-05-04,2026-05-07,3,6,3,120.0,120.4,114380.0,2731.0,7650,Demorado
ENV-00755,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-10,Cruz de Lorena,Shell,2026-05,2026-05-07,2026-05-11,2026-05-11,4,4,0,120.0,118.9,112955.0,2590.0,0,OTIF
ENV-00756,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-04,Fortin de Piedra,Tecpetrol,2026-05,2026-05-23,2026-05-25,2026-05-25,2,2,0,120.0,119.5,113525.0,2865.0,0,OTIF
ENV-00757,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-11,Aguada Federal,Wintershall,2026-05,2026-05-06,2026-05-08,2026-05-08,2,2,0,120.0,121.0,114950.0,3110.0,0,OTIF
ENV-00758,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-05,Rincon La Ceniza,Shell,2026-06,2026-06-17,2026-06-21,2026-06-29,4,12,8,120.0,120.3,114285.0,2989.0,20400,Demorado
ENV-00759,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-07,El Trapial,Chevron,2026-06,2026-06-15,2026-06-18,2026-06-18,3,3,0,120.0,120.4,114380.0,2593.0,0,OTIF
ENV-00760,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-01,Loma Campana,YPF,2026-06,2026-06-12,2026-06-14,2026-06-14,2,2,0,120.0,118.8,112860.0,2665.0,0,OTIF
ENV-00761,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-01,Loma Campana,YPF,2026-06,2026-06-03,2026-06-11,2026-06-10,8,7,-1,120.0,119.2,113240.0,9171.0,0,OTIF
ENV-00762,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-01,Loma Campana,YPF,2026-06,2026-06-21,2026-06-24,2026-06-24,3,3,0,120.0,119.6,113620.0,2710.0,0,OTIF
ENV-00763,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-06,Bajada del Palo,Vista,2026-06,2026-06-04,2026-06-07,2026-06-07,3,3,0,120.0,120.2,114190.0,2575.0,0,OTIF
ENV-00764,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-10,Cruz de Lorena,Shell,2026-06,2026-06-04,2026-06-06,2026-06-06,2,2,0,120.0,120.9,114855.0,3006.0,0,OTIF
ENV-00765,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-08,Aguada Pichana,Total,2026-06,2026-06-26,2026-06-29,2026-06-29,3,3,0,120.0,118.9,112955.0,2341.0,0,OTIF
ENV-00766,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-10,Cruz de Lorena,Shell,2026-06,2026-06-13,2026-06-15,2026-06-15,2,2,0,120.0,119.9,113905.0,2586.0,0,OTIF
ENV-00767,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-10,Cruz de Lorena,Shell,2026-06,2026-06-14,2026-06-21,2026-06-21,7,7,0,120.0,106.6,101270.0,8842.0,0,Incompleto
ENV-00768,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-10,Cruz de Lorena,Shell,2026-06,2026-06-04,2026-06-08,2026-06-08,4,4,0,120.0,120.3,114285.0,2472.0,0,OTIF
ENV-00769,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-10,Cruz de Lorena,Shell,2026-06,2026-06-14,2026-06-16,2026-06-16,2,2,0,120.0,102.4,97280.0,2360.0,0,Incompleto
ENV-00770,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-05,Rincon La Ceniza,Shell,2026-06,2026-06-21,2026-06-23,2026-06-23,2,2,0,120.0,121.1,115045.0,2899.0,0,OTIF
ENV-00771,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-01,Loma Campana,YPF,2026-06,2026-06-22,2026-06-26,2026-06-26,4,4,0,120.0,103.0,97850.0,2901.0,0,Incompleto
ENV-00772,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-02,Bandurria Sur,YPF,2026-06,2026-06-21,2026-06-27,2026-06-27,6,6,0,120.0,120.2,114190.0,9282.0,0,OTIF
ENV-00773,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-06,Bajada del Palo,Vista,2026-06,2026-06-19,2026-06-22,2026-06-21,3,2,-1,120.0,121.0,114950.0,2884.0,0,OTIF
ENV-00774,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-12,Coiron Amargo,Pan American,2026-06,2026-06-01,2026-06-04,2026-06-04,3,3,0,120.0,121.1,115045.0,2782.0,0,OTIF
ENV-00775,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-07,El Trapial,Chevron,2026-06,2026-06-24,2026-06-26,2026-06-25,2,1,-1,120.0,98.3,93385.0,2237.0,0,Incompleto
ENV-00776,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-06,Bajada del Palo,Vista,2026-06,2026-06-07,2026-06-09,2026-06-09,2,2,0,120.0,119.4,113430.0,2660.0,0,OTIF
ENV-00777,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-04,Fortin de Piedra,Tecpetrol,2026-06,2026-06-18,2026-06-20,2026-06-20,2,2,0,120.0,109.8,104310.0,2418.0,0,Incompleto
ENV-00778,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-06,Bajada del Palo,Vista,2026-07,2026-07-26,2026-08-02,2026-08-02,7,7,0,120.0,119.2,113240.0,9621.0,0,OTIF
ENV-00779,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-07,El Trapial,Chevron,2026-07,2026-07-26,2026-08-01,2026-08-07,6,12,6,120.0,119.7,113715.0,9338.0,15300,Demorado
ENV-00780,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-11,Aguada Federal,Wintershall,2026-07,2026-07-20,2026-07-22,2026-07-22,2,2,0,120.0,119.5,113525.0,2402.0,0,OTIF
ENV-00781,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-05,Rincon La Ceniza,Shell,2026-07,2026-07-08,2026-07-12,2026-07-12,4,4,0,120.0,119.0,113050.0,2579.0,0,OTIF
ENV-00782,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-03,La Amarga Chica,YPF,2026-07,2026-07-22,2026-07-26,2026-07-26,4,4,0,120.0,119.2,113240.0,2993.0,0,OTIF
ENV-00783,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-12,Coiron Amargo,Pan American,2026-07,2026-07-17,2026-07-20,2026-07-20,3,3,0,120.0,120.2,114190.0,2585.0,0,OTIF
ENV-00784,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-08,Aguada Pichana,Total,2026-07,2026-07-08,2026-07-15,2026-07-15,7,7,0,120.0,119.2,113240.0,10279.0,0,OTIF
ENV-00785,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-03,La Amarga Chica,YPF,2026-07,2026-07-09,2026-07-12,2026-07-12,3,3,0,120.0,119.9,113905.0,2946.0,0,OTIF
ENV-00786,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-07,El Trapial,Chevron,2026-07,2026-07-14,2026-07-17,2026-07-17,3,3,0,120.0,119.2,113240.0,2447.0,0,OTIF
ENV-00787,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-02,Bandurria Sur,YPF,2026-07,2026-07-21,2026-07-25,2026-07-25,4,4,0,120.0,121.0,114950.0,2390.0,0,OTIF
ENV-00788,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-09,Los Toldos,ExxonMobil,2026-07,2026-07-03,2026-07-06,2026-07-06,3,3,0,120.0,120.8,114760.0,2722.0,0,OTIF
ENV-00789,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-10,Cruz de Lorena,Shell,2026-07,2026-07-09,2026-07-13,2026-07-13,4,4,0,120.0,102.1,96995.0,2558.0,0,Incompleto
ENV-00790,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-07,El Trapial,Chevron,2026-07,2026-07-26,2026-08-02,2026-08-02,7,7,0,120.0,120.9,114855.0,9111.0,0,OTIF
ENV-00791,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-08,Aguada Pichana,Total,2026-07,2026-07-24,2026-07-28,2026-07-28,4,4,0,120.0,120.8,114760.0,2783.0,0,OTIF
ENV-00792,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-04,Fortin de Piedra,Tecpetrol,2026-07,2026-07-03,2026-07-07,2026-07-07,4,4,0,120.0,118.9,112955.0,2390.0,0,OTIF
ENV-00793,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-12,Coiron Amargo,Pan American,2026-07,2026-07-05,2026-07-08,2026-07-08,3,3,0,120.0,119.8,113810.0,2710.0,0,OTIF
ENV-00794,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-12,Coiron Amargo,Pan American,2026-07,2026-07-13,2026-07-16,2026-07-16,3,3,0,120.0,98.8,93860.0,2835.0,0,Incompleto
ENV-00795,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-10,Cruz de Lorena,Shell,2026-07,2026-07-11,2026-07-14,2026-07-14,3,3,0,120.0,119.3,113335.0,2618.0,0,OTIF
ENV-00796,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-11,Aguada Federal,Wintershall,2026-07,2026-07-19,2026-07-25,2026-07-25,6,6,0,120.0,120.8,114760.0,9896.0,0,OTIF
ENV-00797,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-02,Bandurria Sur,YPF,2026-08,2026-08-01,2026-08-04,2026-08-04,3,3,0,120.0,119.9,113905.0,2531.0,0,OTIF
ENV-00798,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-07,El Trapial,Chevron,2026-08,2026-08-01,2026-08-03,2026-08-02,2,1,-1,120.0,120.6,114570.0,2551.0,0,OTIF
ENV-00799,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-04,Fortin de Piedra,Tecpetrol,2026-08,2026-08-07,2026-08-10,2026-08-10,3,3,0,120.0,120.2,114190.0,2502.0,0,OTIF
ENV-00800,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-11,Aguada Federal,Wintershall,2026-08,2026-08-07,2026-08-10,2026-08-10,3,3,0,120.0,120.8,114760.0,2949.0,0,OTIF
ENV-00801,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-10,Cruz de Lorena,Shell,2026-08,2026-08-08,2026-08-11,2026-08-10,3,2,-1,120.0,120.4,114380.0,3140.0,0,OTIF
ENV-00802,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-12,Coiron Amargo,Pan American,2026-08,2026-08-12,2026-08-15,2026-08-15,3,3,0,120.0,119.4,113430.0,3113.0,0,OTIF
ENV-00803,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-07,El Trapial,Chevron,2026-08,2026-08-24,2026-08-28,2026-08-28,4,4,0,120.0,119.4,113430.0,2810.0,0,OTIF
ENV-00804,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-09,Los Toldos,ExxonMobil,2026-08,2026-08-09,2026-08-17,2026-08-17,8,8,0,120.0,119.3,113335.0,9559.0,0,OTIF
ENV-00805,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-06,Distribuidora Neuquen,Neuquen (NQN),130,PAD-06,Bajada del Palo,Vista,2026-08,2026-08-25,2026-08-27,2026-08-27,2,2,0,120.0,119.2,113240.0,2678.0,0,OTIF
ENV-00806,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-05,Combustibles del Alto,Plaza Huincul (NQN),110,PAD-02,Bandurria Sur,YPF,2026-08,2026-08-02,2026-08-05,2026-08-05,3,3,0,120.0,118.9,112955.0,2453.0,0,OTIF
ENV-00807,MAT-03,Gasoil grado 2,Gasoil,m3,PRV-07,Sur Energia,Bahia Blanca (BA),640,PAD-06,Bajada del Palo,Vista,2026-08,2026-08-23,2026-08-30,2026-08-29,7,6,-1,120.0,120.5,114475.0,9526.0,0,OTIF
